numRatios,compTime,Statistic,Value,Seed,permNumber,type,test,p,scenario,sampleDesign,shiftParm,trueDistr
5050,1.3590000000000018,R,0.041871598639455686,54,150,Empirical,ANOSIM,0.2185430463576159,16S_covShift,Unbalanced,2,same
5050,2.7450000000000045,permanovaF,1.6065323766467008,54,150,Empirical,PERMANOVA,0.013245033112582781,16S_covShift,Unbalanced,2,same
5050,53.211,estat,381.4145664383912,54,150,Empirical,Energy_Aitch_ALL,0.019867549668874173,16S_covShift,Unbalanced,2,same
5050,7.035000000000011,permDispF,1.2619807120883806,54,150,Empirical,PermDisp2,0.4304635761589404,16S_covShift,Unbalanced,2,same
27,3314.063,raw_energyStat,33.91914065381273,54,150,Empirical,selProPerm,0.033112582781456956,16S_covShift,Unbalanced,2,same
27,3314.063,mds_normEnergy,0.09754805578943974,54,150,Empirical,selProPerm,0.11920529801324503,16S_covShift,Unbalanced,2,same
27,3314.063,scaleEStat_mds,11.559985794743348,54,150,Empirical,selProPerm,0.09933774834437085,16S_covShift,Unbalanced,2,same
27,3314.063,PermanovaF,8.358869867059534,54,150,Empirical,selProPerm,0.07947019867549669,16S_covShift,Unbalanced,2,same
27,3314.063,PermanovaF_mds,16.121953701934515,54,150,Empirical,selProPerm,0.0728476821192053,16S_covShift,Unbalanced,2,same
27,3314.063,betaDispF,30.854561159328075,54,150,Empirical,selProPerm,0.39072847682119205,16S_covShift,Unbalanced,2,same
27,3314.063,betaDispF_mds,21.301334094133317,54,150,Empirical,selProPerm,0.2119205298013245,16S_covShift,Unbalanced,2,same
27,3314.063,AnosimR,0.42071938775510204,54,150,Empirical,selProPerm,0.1390728476821192,16S_covShift,Unbalanced,2,same
27,3314.063,EnergyF,4.2613517277480915,54,150,Empirical,selProPerm,0.09933774834437085,16S_covShift,Unbalanced,2,same
27,3314.063,energyCor,0.4874176673052426,54,150,Empirical,selProPerm,0.06622516556291391,16S_covShift,Unbalanced,2,same
27,3314.063,energyBiasedCorrecCor,0.20299382717433834,54,150,Empirical,selProPerm,0.07947019867549669,16S_covShift,Unbalanced,2,same
27,3314.063,rous_cF,37.89833233573176,54,150,Empirical,selProPerm,0.046357615894039736,16S_covShift,Unbalanced,2,same
27,3314.063,rous_krusStat,20.150123456790084,54,150,Empirical,selProPerm,0.2119205298013245,16S_covShift,Unbalanced,2,same
27,3314.063,combinedF,33.50067636079174,54,150,Empirical,selProPerm,0.152317880794702,16S_covShift,Unbalanced,2,same
27,3314.063,ScaledF,11.891582122734633,54,150,Empirical,selProPerm,0.06622516556291391,16S_covShift,Unbalanced,2,same
27,3314.063,testStat,33.50067636079174,54,150,Empirical,selProPerm,0.152317880794702,16S_covShift,Unbalanced,2,same
